tick,q1,q2,q3,q4,yaw,pitch,roll,axR,ayR,azR,axW,ayW,azW,temp,Head1,Head2
9853450,0.97,-0.02,0.08,0.23,-27.33,-9.54,-0.48,47,40,-169,-1,42,-174,35,4,238
9853479,0.97,-0.02,0.08,0.23,-27.33,-9.54,-0.51,41,38,-171,-5,37,-175,35,4,238
9853518,0.97,-0.03,0.08,0.23,-27.20,-9.46,-1.05,43,12,-195,5,12,-199,35,4,238
9853540,0.97,-0.03,0.08,0.23,-27.18,-9.46,-1.07,47,-5,-198,16,-1,-202,35,4,238
9853568,0.97,-0.03,0.08,0.23,-27.18,-9.46,-1.08,52,-9,-206,21,-3,-211,35,4,238
9853596,0.97,-0.03,0.08,0.23,-27.17,-9.45,-1.09,52,-25,-223,26,-19,-227,35,4,238
9853625,0.97,-0.03,0.08,0.23,-27.17,-9.44,-1.08,55,-25,-234,27,-19,-239,35,4,238
9853653,0.97,-0.03,0.08,0.23,-27.17,-9.44,-1.08,48,-7,-226,14,-5,-230,35,4,238
9853681,0.97,-0.03,0.08,0.23,-27.16,-9.42,-1.08,40,-7,-218,8,-8,-221,35,4,238
9853710,0.97,-0.03,0.08,0.23,-27.16,-9.41,-1.08,40,-9,-211,10,-9,-214,35,4,238
9853737,0.97,-0.03,0.08,0.23,-27.16,-9.40,-1.09,46,-10,-201,17,-6,-205,35,4,238
9853766,0.97,-0.03,0.08,0.23,-27.16,-9.40,-1.09,48,-4,-198,16,0,-203,35,4,238
9853794,0.97,-0.03,0.08,0.23,-27.15,-9.40,-1.10,54,-4,-195,22,2,-201,35,4,238
9853822,0.97,-0.03,0.08,0.23,-27.15,-9.39,-1.11,57,-2,-188,25,6,-194,35,4,238
9853850,0.97,-0.03,0.08,0.23,-27.15,-9.39,-1.11,49,8,-181,14,12,-186,35,4,238
9853877,0.97,-0.03,0.08,0.23,-27.15,-9.39,-1.13,48,9,-177,14,13,-182,35,4,238
9853909,0.97,-0.03,0.08,0.23,-27.15,-9.36,-1.23,51,14,-195,12,17,-200,35,4,238
9853936,0.97,-0.03,0.08,0.23,-27.14,-9.36,-1.24,49,-9,-205,19,-5,-209,35,4,238
9853964,0.97,-0.03,0.08,0.23,-27.14,-9.36,-1.24,46,-19,-226,18,-17,-229,35,4,238
9853993,0.97,-0.03,0.08,0.23,-27.14,-9.35,-1.22,41,5,-231,2,1,-234,35,4,238
9854021,0.97,-0.03,0.08,0.23,-27.14,-9.34,-1.21,37,8,-218,0,3,-221,35,4,238
9854048,0.97,-0.03,0.08,0.23,-27.14,-9.34,-1.21,40,-9,-202,11,-8,-205,35,4,238
9854076,0.97,-0.03,0.08,0.23,-27.14,-9.33,-1.19,45,-24,-193,24,-19,-197,35,4,238
9854105,0.97,-0.03,0.08,0.23,-27.15,-9.31,-1.17,44,-16,-211,17,-14,-214,35,4,238
9854133,0.97,-0.03,0.08,0.23,-27.15,-9.31,-1.15,39,15,-203,0,12,-206,35,4,238
9854161,0.97,-0.03,0.08,0.23,-27.15,-9.30,-1.15,38,28,-177,-3,25,-181,35,4,238
9854189,0.97,-0.03,0.08,0.23,-27.15,-9.30,-1.15,41,23,-168,3,23,-172,35,4,238
9854217,0.97,-0.03,0.08,0.23,-27.15,-9.31,-1.15,48,7,-181,14,11,-186,35,4,238
9854245,0.97,-0.03,0.08,0.23,-27.15,-9.31,-1.17,51,1,-201,17,5,-206,35,4,238
9854273,0.97,-0.03,0.08,0.23,-27.14,-9.30,-1.18,43,26,-192,0,24,-196,35,4,238
9854308,0.97,-0.03,0.08,0.23,-27.06,-9.30,-1.32,39,-36,-246,17,-37,-248,35,4,238
9854332,0.97,-0.03,0.08,0.23,-27.07,-9.30,-1.31,36,-41,-246,17,-43,-247,35,4,238
9854360,0.97,-0.03,0.08,0.23,-27.07,-9.30,-1.29,30,-37,-223,13,-40,-224,35,4,238
9854389,0.97,-0.03,0.08,0.23,-27.07,-9.29,-1.28,27,-21,-219,3,-27,-219,35,4,238
9854417,0.97,-0.03,0.08,0.23,-27.07,-9.28,-1.27,22,0,-219,-9,-10,-219,35,4,238
9854445,0.97,-0.03,0.08,0.23,-27.07,-9.27,-1.26,24,9,-222,-12,-1,-223,35,4,238
9854473,0.97,-0.03,0.08,0.23,-27.06,-9.26,-1.27,23,21,-206,-16,9,-207,35,4,238
9854501,0.97,-0.03,0.08,0.23,-27.06,-9.26,-1.28,34,23,-183,-4,18,-186,35,4,238
9854530,0.97,-0.03,0.08,0.23,-27.06,-9.25,-1.30,41,16,-178,5,15,-182,35,4,238
9854557,0.97,-0.03,0.08,0.23,-27.05,-9.26,-1.32,52,11,-182,16,15,-188,35,4,238
9854586,0.97,-0.03,0.08,0.23,-27.05,-9.26,-1.34,52,-4,-192,22,1,-197,35,4,238
9854614,0.97,-0.03,0.08,0.23,-27.05,-9.26,-1.35,49,-14,-200,22,-9,-204,35,4,238
9854642,0.97,-0.03,0.08,0.23,-27.05,-9.26,-1.36,42,-15,-211,15,-14,-214,35,4,238
9854670,0.97,-0.03,0.08,0.23,-27.04,-9.26,-1.35,41,-21,-205,18,-19,-208,35,4,238
9854708,0.97,-0.03,0.08,0.23,-27.01,-9.23,-1.36,44,-21,-204,21,-18,-207,35,4,238
9854730,0.97,-0.03,0.08,0.23,-27.01,-9.23,-1.36,42,-19,-213,17,-18,-216,35,4,238
9854759,0.97,-0.03,0.08,0.23,-27.01,-9.23,-1.34,40,-23,-208,18,-22,-211,35,4,238
9854787,0.97,-0.03,0.08,0.23,-27.01,-9.23,-1.33,33,-19,-207,10,-21,-209,35,4,238
9854815,0.97,-0.03,0.08,0.23,-27.01,-9.23,-1.32,35,-21,-218,11,-23,-220,35,4,238
9854844,0.97,-0.03,0.08,0.23,-27.01,-9.23,-1.31,34,-15,-209,8,-17,-211,35,4,238
9854872,0.97,-0.03,0.08,0.23,-27.02,-9.22,-1.30,32,3,-185,2,0,-187,35,4,238
9854900,0.97,-0.03,0.08,0.23,-27.02,-9.22,-1.29,29,20,-181,-7,13,-183,35,4,238
9854928,0.97,-0.03,0.08,0.23,-27.01,-9.22,-1.29,28,16,-177,-6,10,-179,35,4,238
9854956,0.97,-0.03,0.08,0.23,-27.01,-9.21,-1.30,34,17,-174,0,14,-177,35,4,238
9854984,0.97,-0.03,0.08,0.23,-27.00,-9.21,-1.32,39,12,-171,6,12,-175,35,4,238
9855012,0.97,-0.03,0.08,0.23,-27.00,-9.22,-1.32,39,5,-171,9,5,-175,35,4,238
9855039,0.97,-0.03,0.08,0.23,-26.99,-9.22,-1.33,44,-11,-190,18,-8,-194,35,4,238
9855067,0.97,-0.03,0.08,0.23,-26.99,-9.22,-1.33,46,-24,-205,24,-20,-209,35,4,238
9855098,0.97,-0.03,0.08,0.23,-27.00,-9.21,-1.27,32,-1,-199,2,-4,-201,35,4,238
9855127,0.97,-0.03,0.08,0.23,-27.00,-9.21,-1.26,31,5,-197,-1,0,-199,35,4,238
9855154,0.97,-0.03,0.08,0.23,-27.00,-9.20,-1.26,38,15,-187,1,13,-190,35,4,238
9855183,0.97,-0.03,0.08,0.23,-27.00,-9.19,-1.26,42,27,-169,2,27,-174,35,4,238
9855210,0.97,-0.03,0.08,0.23,-27.00,-9.20,-1.27,47,28,-152,8,31,-158,35,4,238
9855238,0.97,-0.03,0.08,0.23,-26.99,-9.20,-1.29,50,20,-159,14,25,-165,35,4,238
9855266,0.97,-0.03,0.08,0.23,-26.98,-9.21,-1.31,51,12,-179,15,16,-185,35,4,238
9855294,0.97,-0.03,0.08,0.23,-26.98,-9.22,-1.32,39,9,-188,5,7,-191,35,4,238
9855322,0.97,-0.03,0.08,0.23,-26.98,-9.23,-1.34,46,-16,-196,21,-12,-200,35,4,238
9855351,0.97,-0.03,0.08,0.23,-26.98,-9.24,-1.33,41,-34,-207,23,-31,-210,35,4,238
9855379,0.97,-0.03,0.08,0.23,-26.99,-9.24,-1.33,35,-25,-213,13,-26,-215,35,4,238
9855407,0.97,-0.03,0.08,0.23,-26.99,-9.25,-1.32,32,-23,-212,10,-26,-213,35,4,238
9855436,0.97,-0.03,0.08,0.23,-26.99,-9.25,-1.30,28,-10,-209,1,-15,-210,35,4,238
9855464,0.97,-0.03,0.08,0.23,-26.99,-9.24,-1.30,27,8,-206,-7,0,-207,35,4,238
9855498,0.97,-0.03,0.08,0.23,-26.98,-9.27,-1.39,35,-15,-219,8,-18,-221,35,4,238
9855523,0.97,-0.03,0.08,0.23,-26.98,-9.27,-1.39,35,-28,-224,13,-30,-225,35,4,238
9855552,0.97,-0.03,0.08,0.23,-26.98,-9.26,-1.37,32,-22,-216,9,-25,-217,35,4,238
9855580,0.97,-0.03,0.08,0.23,-26.99,-9.26,-1.35,32,-26,-207,12,-28,-208,35,4,238
9855608,0.97,-0.03,0.08,0.23,-26.99,-9.25,-1.34,41,-21,-186,20,-17,-189,35,4,238
9855637,0.97,-0.03,0.08,0.23,-27.00,-9.25,-1.32,35,6,-180,4,4,-183,35,4,238
9855664,0.97,-0.03,0.08,0.23,-27.00,-9.25,-1.32,35,29,-185,-6,24,-188,35,4,238
9855692,0.97,-0.03,0.08,0.23,-26.99,-9.25,-1.32,35,33,-180,-7,28,-183,35,4,238
9855720,0.97,-0.03,0.08,0.23,-26.99,-9.25,-1.35,39,12,-191,3,10,-194,35,4,238
9855748,0.97,-0.03,0.08,0.23,-26.99,-9.25,-1.35,43,5,-190,10,5,-194,35,4,238
9855776,0.97,-0.03,0.08,0.23,-26.98,-9.25,-1.36,44,-11,-198,17,-8,-202,35,4,238
9855804,0.97,-0.03,0.08,0.23,-26.98,-9.25,-1.36,46,-33,-210,27,-28,-213,35,4,238
9855833,0.97,-0.03,0.08,0.23,-26.98,-9.25,-1.35,43,-31,-214,23,-28,-217,35,4,238
9855861,0.97,-0.03,0.08,0.23,-26.99,-9.25,-1.34,47,-16,-206,21,-12,-210,35,4,238
9855898,0.97,-0.03,0.08,0.23,-26.95,-9.25,-1.38,45,7,-200,9,7,-204,35,4,238
9855920,0.97,-0.03,0.08,0.23,-26.95,-9.26,-1.38,40,-7,-211,10,-8,-214,35,4,239
9855948,0.97,-0.03,0.08,0.23,-26.95,-9.26,-1.39,40,-8,-216,10,-9,-219,35,4,238
9855976,0.97,-0.03,0.08,0.23,-26.96,-9.26,-1.38,43,-6,-199,14,-5,-203,35,4,239
9856004,0.97,-0.03,0.08,0.23,-26.96,-9.25,-1.38,40,3,-187,9,2,-191,35,4,239
9856032,0.97,-0.03,0.08,0.23,-26.96,-9.26,-1.37,37,11,-179,3,9,-182,35,4,239
9856060,0.97,-0.03,0.08,0.23,-26.96,-9.27,-1.38,36,15,-183,0,12,-186,35,4,239
9856088,0.97,-0.03,0.08,0.23,-26.96,-9.28,-1.38,33,6,-191,0,1,-193,35,4,238
9856115,0.97,-0.03,0.08,0.23,-26.96,-9.28,-1.39,34,4,-201,1,0,-203,35,4,238
9856143,0.97,-0.03,0.08,0.23,-26.96,-9.27,-1.40,33,7,-199,0,2,-201,35,4,238
9856171,0.97,-0.03,0.08,0.23,-26.95,-9.28,-1.41,25,2,-205,-6,-6,-206,35,4,238
9856198,0.97,-0.03,0.08,0.23,-26.95,-9.27,-1.41,19,-4,-203,-8,-14,-203,35,4,238
9856227,0.97,-0.03,0.08,0.23,-26.95,-9.27,-1.41,27,-8,-205,0,-14,-206,35,4,238
9856255,0.97,-0.03,0.08,0.23,-26.94,-9.26,-1.41,26,-7,-202,0,-13,-203,35,4,238
9856288,0.97,-0.03,0.08,0.23,-26.97,-9.29,-1.29,25,1,-222,-8,-8,-223,35,4,238
9856314,0.97,-0.03,0.08,0.23,-26.97,-9.29,-1.28,31,2,-229,-4,-5,-230,35,4,238
9856341,0.97,-0.03,0.08,0.23,-26.96,-9.28,-1.27,26,-1,-225,-6,-10,-226,35,4,238
9856370,0.97,-0.03,0.08,0.23,-26.96,-9.26,-1.26,23,-5,-219,-6,-14,-219,35,4,238
9856398,0.97,-0.03,0.08,0.23,-26.96,-9.26,-1.24,29,-7,-218,0,-13,-219,35,4,238
9856426,0.97,-0.03,0.08,0.23,-26.97,-9.25,-1.23,35,-11,-217,6,-14,-219,35,4,238
9856454,0.97,-0.03,0.08,0.23,-26.97,-9.24,-1.22,33,-10,-207,5,-13,-209,35,4,238
9856483,0.97,-0.03,0.08,0.23,-26.97,-9.24,-1.20,31,-13,-203,5,-16,-205,35,4,238
9856511,0.97,-0.03,0.08,0.23,-26.97,-9.22,-1.18,28,2,-201,-3,-4,-202,35,4,238
9856539,0.97,-0.03,0.08,0.23,-26.97,-9.22,-1.16,23,0,-197,-6,-7,-198,35,4,238
9856567,0.97,-0.03,0.08,0.23,-26.96,-9.22,-1.15,24,-16,-206,0,-22,-206,35,4,238
9856595,0.97,-0.03,0.08,0.23,-26.96,-9.21,-1.13,30,-20,-209,7,-23,-210,35,4,238
9856623,0.97,-0.03,0.08,0.23,-26.95,-9.20,-1.10,34,-26,-205,14,-26,-207,35,4,238
9856652,0.97,-0.03,0.08,0.23,-26.95,-9.20,-1.07,37,-15,-193,13,-14,-196,35,4,238
9856688,0.97,-0.03,0.08,0.23,-27.18,-9.38,-0.95,69,-35,-164,53,-15,-172,35,4,238
9856712,0.97,-0.03,0.08,0.23,-27.21,-9.39,-0.94,88,-60,-145,84,-27,-156,35,4,238
9856740,0.97,-0.03,0.08,0.23,-27.24,-9.38,-0.92,107,-78,-138,110,-34,-152,35,4,238
9856769,0.97,-0.03,0.08,0.23,-27.28,-9.38,-0.90,109,-64,-131,106,-19,-145,35,4,238
9856798,0.97,-0.03,0.08,0.23,-27.30,-9.37,-0.88,116,-66,-165,109,-21,-180,35,4,238
9856826,0.97,-0.03,0.08,0.23,-27.32,-9.33,-0.85,101,-102,-192,108,-62,-204,35,4,238
9856855,0.97,-0.03,0.08,0.23,-27.35,-9.26,-0.83,94,-101,-210,99,-65,-220,35,4,238
9856884,0.97,-0.02,0.08,0.23,-27.27,-9.08,-0.75,124,-9,-263,77,25,-279,35,4,237
9856912,0.97,-0.02,0.07,0.23,-27.18,-8.92,-0.65,8,-110,-138,38,-105,-136,35,4,238
9856941,0.97,-0.02,0.07,0.23,-27.15,-8.74,-0.66,-27,-165,-7,49,-159,0,35,4,251
9856969,0.97,-0.02,0.07,0.23,-27.10,-8.56,-0.75,-105,-139,84,-19,-164,100,35,4,249
9856998,0.97,-0.02,0.07,0.23,-27.05,-8.42,-0.84,-207,-110,133,-116,-179,163,35,4,251
9857027,0.97,-0.02,0.07,0.23,-27.05,-8.27,-0.92,-329,-114,110,-226,-239,157,35,4,262
9857056,0.97,-1.92,-0.47,-0.01,12.47,11.43,-49.95,1494,17827,24288,18391,-17137,-5981,35,4,277
9857098,0.95,0.01,0.10,0.29,-33.85,-10.31,3.87,-866,2445,-822,-2197,1528,-486,35,4,284
9857122,0.95,0.01,0.10,0.29,-33.92,-10.61,4.52,-515,2427,-655,-1875,1714,-355,35,4,284
9857152,0.95,0.02,0.10,0.29,-33.96,-10.92,5.14,-171,2416,-498,-1562,1901,-238,35,5,306
9857182,0.95,0.02,0.11,0.29,-33.93,-11.23,5.63,191,2384,-401,-1231,2080,-194,35,5,308
9857211,0.95,0.02,0.11,0.29,-33.89,-11.52,5.97,584,2330,-346,-870,2255,-211,35,5,309
9857240,0.95,0.02,0.11,0.29,-33.80,-11.74,6.14,904,2261,-337,-570,2375,-269,35,5,311
9857270,0.95,0.02,0.11,0.29,-33.54,-11.89,6.15,1326,2257,-327,-213,2605,-349,35,5,312
9857299,0.95,0.02,0.12,0.28,-33.27,-11.98,6.14,1694,2219,-295,125,2775,-401,35,5,312
9857329,0.95,0.02,0.12,0.28,-32.96,-12.04,6.25,2089,2188,-183,503,2964,-375,35,5,312
9857358,0.95,0.03,0.12,0.28,-32.61,-12.08,6.58,2434,2094,-21,890,3071,-289,35,5,311
9857387,0.95,0.03,0.12,0.28,-32.24,-12.12,7.07,2775,1922,142,1316,3104,-208,35,5,311
9857416,0.95,0.03,0.12,0.27,-31.84,-12.18,7.59,3109,1706,261,1751,3088,-177,35,5,310
9857446,0.95,0.04,0.12,0.27,-31.42,-12.21,8.06,3440,1549,302,2135,3116,-218,35,5,310
9857478,0.97,0.06,0.07,0.21,-23.41,-6.59,8.42,2175,-3508,-521,3257,-2250,-1274,35,5,309
9857508,0.97,0.06,0.07,0.21,-23.56,-6.39,8.35,1906,-3584,-455,3065,-2428,-1179,35,5,307
9857538,0.97,0.06,0.07,0.21,-23.74,-6.20,8.25,1587,-3548,-382,2785,-2525,-1056,35,5,305
9857568,0.97,0.06,0.07,0.21,-23.91,-5.98,8.18,1312,-3329,-314,2470,-2440,-919,35,5,303
9857597,0.97,0.06,0.06,0.21,-24.07,-5.80,8.13,1023,-3074,-229,2128,-2331,-763,35,5,302
9857627,0.97,0.06,0.06,0.21,-24.20,-5.65,8.12,747,-2917,-127,1837,-2309,-610,35,5,299
9857656,0.97,0.06,0.06,0.21,-24.30,-5.56,8.09,466,-2837,-98,1560,-2355,-540,35,5,296
9857686,0.97,0.06,0.06,0.21,-24.38,-5.49,8.01,358,-2762,-164,1426,-2325,-580,35,5,291
9857715,0.97,0.06,0.06,0.21,-24.52,-5.48,7.83,202,-2686,-265,1246,-2313,-646,35,5,286
9857745,0.97,0.05,0.06,0.22,-24.59,-5.53,7.55,51,-2634,-380,1076,-2323,-726,35,4,281
9857774,0.97,0.05,0.06,0.21,-24.61,-5.57,7.22,-98,-2571,-464,906,-2327,-771,35,4,275
9857804,0.97,0.05,0.06,0.21,-24.60,-5.58,6.87,-209,-2530,-530,781,-2337,-806,35,4,267
9857833,0.97,0.05,0.06,0.21,-24.60,-5.58,6.53,-290,-2485,-580,684,-2332,-827,35,4,259
9857868,0.97,-0.01,0.06,0.22,-25.16,-6.89,0.75,-3349,711,658,-3236,-739,1064,35,4,250
9857895,0.97,-0.01,0.06,0.22,-25.35,-6.92,0.56,-3341,836,689,-3277,-628,1094,35,4,241
9857924,0.97,-0.01,0.06,0.22,-25.57,-6.96,0.45,-3340,889,762,-3288,-587,1167,35,4,233
9857953,0.97,-0.01,0.06,0.22,-25.87,-6.99,0.39,-3296,849,854,-3218,-615,1254,35,4,245
9857983,0.97,-0.01,0.06,0.23,-26.29,-7.06,0.36,-3310,899,1012,-3229,-591,1416,35,3,225
9858012,0.97,-0.01,0.06,0.23,-26.74,-7.18,0.37,-3272,983,1122,-3213,-517,1528,35,3,225
9858041,0.97,-0.01,0.06,0.23,-27.21,-7.34,0.40,-3238,1134,1064,-3250,-395,1476,35,3,225
9858071,0.97,-0.01,0.06,0.24,-27.78,-7.54,0.47,-3196,1344,958,-3313,-226,1380,35,3,225
9858101,0.97,-0.01,0.07,0.24,-28.35,-7.77,0.62,-3111,1549,809,-3345,-46,1238,35,3,225
9858130,0.97,-0.01,0.07,0.25,-28.93,-8.01,0.85,-3057,1761,666,-3411,123,1111,35,3,225
9858159,0.96,-0.01,0.07,0.25,-29.56,-8.25,1.14,-2972,1941,518,-3440,274,977,35,3,225
9858188,0.96,-0.01,0.07,0.26,-30.16,-8.48,1.44,-2866,2044,360,-3419,371,830,35,5,318
9858218,0.96,-0.01,0.08,0.26,-30.70,-8.69,1.69,-2770,2006,249,-3333,348,723,35,5,317
9858258,0.94,0.06,0.14,0.30,-34.69,-13.58,11.47,3018,1575,514,1666,3010,93,35,5,316
9858282,0.94,0.06,0.14,0.29,-34.28,-13.61,11.79,3245,1333,535,2001,2930,16,35,5,315
9858311,0.94,0.07,0.15,0.29,-33.86,-13.64,11.99,3435,1120,519,2279,2849,-84,35,5,315
9858340,0.94,0.07,0.14,0.29,-33.41,-13.62,12.06,3604,972,484,2500,2806,-186,35,5,315
9858370,0.95,0.07,0.14,0.28,-32.93,-13.57,11.96,3772,914,414,2666,2834,-302,35,5,315
9858399,0.95,0.07,0.14,0.28,-32.37,-13.47,11.71,3906,990,363,2747,2947,-363,35,5,315
9858429,0.95,0.06,0.14,0.27,-31.76,-13.36,11.45,3970,1044,363,2804,2997,-364,35,5,315
9858459,0.95,0.06,0.14,0.27,-31.13,-13.22,11.28,4010,948,432,2937,2903,-319,35,5,315
9858488,0.95,0.06,0.14,0.26,-30.51,-13.09,11.26,4043,704,525,3141,2677,-277,35,5,315
9858518,0.95,0.07,0.14,0.26,-29.93,-12.98,11.36,4056,422,603,3335,2408,-252,35,5,315
9858547,0.95,0.07,0.14,0.26,-29.40,-12.90,11.54,4033,202,689,3466,2173,-202,35,5,314
9858577,0.96,0.07,0.14,0.25,-28.89,-12.86,11.72,3973,21,707,3522,1957,-205,35,5,313
9858606,0.96,0.07,0.14,0.25,-28.42,-12.84,11.93,3923,-156,631,3553,1757,-302,35,5,312
9858638,0.98,0.07,0.10,0.18,-19.69,-9.74,10.24,800,-2795,43,1662,-2310,-590,35,5,311
9858668,0.98,0.07,0.10,0.17,-19.47,-9.74,9.85,527,-2775,-178,1348,-2376,-736,35,5,311
9858697,0.98,0.07,0.10,0.17,-19.23,-9.72,9.49,443,-2754,-383,1211,-2376,-901,35,5,309
9858727,0.98,0.06,0.10,0.17,-19.12,-9.73,9.09,231,-2864,-543,1014,-2545,-1019,35,5,307
9858757,0.98,0.06,0.10,0.17,-19.01,-9.76,8.63,31,-2929,-670,820,-2674,-1097,35,5,305
9858786,0.98,0.06,0.10,0.17,-18.86,-9.78,8.17,-172,-2879,-791,587,-2696,-1150,35,5,302
9858816,0.98,0.05,0.10,0.17,-18.75,-9.78,7.75,-350,-2820,-877,383,-2703,-1176,35,5,297
9858846,0.98,0.05,0.09,0.16,-18.65,-9.76,7.38,-568,-2729,-883,149,-2698,-1116,35,5,291
9858877,0.98,0.05,0.09,0.16,-18.58,-9.75,7.02,-773,-2625,-836,-65,-2677,-1007,35,4,285
9858906,0.98,0.04,0.09,0.16,-18.53,-9.71,6.65,-955,-2516,-792,-260,-2642,-905,35,4,277
9858936,0.98,0.04,0.09,0.16,-18.49,-9.67,6.24,-1100,-2347,-730,-434,-2538,-785,35,4,270
9858966,0.98,0.04,0.09,0.16,-18.45,-9.63,5.83,-1221,-2192,-701,-589,-2437,-705,35,4,262
9858996,0.98,-0.40,-1.12,-1.34,70.55,51.42,32.21,-25239,-15585,-11090,6442,-1970,-824,35,4,256
9859037,0.97,-0.05,0.08,0.22,-25.51,-10.62,-3.02,-831,1761,54,-1484,1256,113,35,4,250
9859061,0.97,-0.05,0.09,0.22,-25.87,-10.67,-2.97,-756,1796,12,-1446,1304,58,35,4,244
9859090,0.97,-0.05,0.09,0.22,-26.16,-10.71,-2.91,-669,1864,2,-1406,1393,31,35,4,242
9859119,0.97,-0.05,0.09,0.22,-26.43,-10.71,-2.85,-641,1922,18,-1411,1452,41,35,4,240
9859148,0.97,-0.04,0.09,0.22,-26.65,-10.71,-2.77,-547,2033,67,-1375,1593,69,35,4,240
9859178,0.97,-0.04,0.09,0.23,-26.88,-10.72,-2.63,-519,2097,106,-1380,1661,104,35,4,240
9859207,0.97,-0.04,0.09,0.23,-27.01,-10.72,-2.45,-441,2168,149,-1340,1760,135,35,4,240
9859237,0.97,-0.04,0.09,0.23,-27.17,-10.74,-2.22,-395,2163,170,-1298,1775,156,35,4,240
9859266,0.97,-0.04,0.09,0.23,-27.32,-10.73,-1.97,-309,2147,191,-1216,1797,171,35,4,239
9859295,0.97,-0.04,0.09,0.23,-27.43,-10.73,-1.75,-227,2076,209,-1112,1770,184,35,4,238
9859325,0.97,-0.04,0.09,0.23,-27.51,-10.70,-1.62,-110,1942,157,-958,1695,119,35,4,238
9859354,0.97,-0.04,0.09,0.23,-27.55,-10.63,-1.58,-1,1785,54,-808,1592,3,35,4,238
9859383,0.97,-0.04,0.09,0.23,-27.55,-10.53,-1.63,129,1587,-68,-622,1460,-135,35,4,238
9859417,0.97,-0.02,0.08,0.24,-28.29,-9.45,-0.17,117,-13,-84,95,35,-102,35,4,238
9859443,0.97,-0.02,0.08,0.24,-28.30,-9.46,-0.15,97,27,-96,58,61,-110,35,4,238
9859471,0.97,-0.02,0.08,0.24,-28.29,-9.48,-0.16,91,39,-130,42,66,-143,35,4,238
9859499,0.97,-0.02,0.08,0.24,-28.29,-9.49,-0.17,77,44,-169,22,60,-179,35,4,238
9859527,0.97,-0.02,0.08,0.24,-28.29,-9.50,-0.18,64,45,-206,4,52,-213,35,4,238
9859555,0.97,-0.02,0.08,0.24,-28.29,-9.49,-0.19,41,42,-206,-13,39,-210,35,4,238
9859584,0.97,-0.02,0.08,0.24,-28.29,-9.50,-0.21,24,35,-185,-22,27,-186,35,4,238
9859612,0.97,-0.02,0.08,0.24,-28.28,-9.50,-0.23,16,24,-176,-22,14,-176,35,4,238
9859640,0.97,-0.02,0.08,0.24,-28.27,-9.50,-0.26,11,23,-194,-29,9,-193,35,4,238
9859668,0.97,-0.02,0.08,0.24,-28.26,-9.51,-0.28,22,1,-227,-13,-7,-227,35,4,238
9859696,0.97,-0.02,0.08,0.24,-28.26,-9.49,-0.28,31,-1,-241,-7,-6,-242,35,4,239
9859724,0.97,-0.02,0.08,0.24,-28.27,-9.48,-0.27,33,6,-233,-7,1,-235,35,4,239
9859752,0.97,-0.02,0.08,0.24,-28.27,-9.46,-0.27,36,13,-215,-5,10,-218,35,4,239
9859780,0.97,-0.02,0.08,0.24,-28.27,-9.45,-0.28,39,13,-199,0,13,-202,35,4,239
9859817,0.97,-0.03,0.08,0.24,-28.16,-9.30,-0.76,50,20,-174,10,25,-180,35,4,239
9859839,0.97,-0.03,0.08,0.24,-28.15,-9.30,-0.79,45,24,-164,5,27,-169,35,4,239
9859867,0.97,-0.03,0.08,0.24,-28.15,-9.30,-0.81,42,20,-178,3,21,-182,35,4,239
9859895,0.97,-0.03,0.08,0.24,-28.14,-9.31,-0.83,45,5,-196,10,7,-200,35,4,239
9859923,0.97,-0.03,0.08,0.24,-28.12,-9.30,-0.86,49,18,-207,6,20,-212,35,4,239
9859951,0.97,-0.03,0.08,0.24,-28.10,-9.29,-0.88,45,65,-164,-13,63,-170,35,4,239
9859979,0.97,-0.03,0.08,0.24,-28.07,-9.29,-0.91,37,69,-122,-16,67,-127,35,4,239
9860007,0.97,-0.03,0.08,0.24,-28.05,-9.31,-0.95,61,-7,-144,37,8,-151,35,4,239
9860035,0.97,-0.03,0.08,0.24,-28.04,-9.32,-0.97,75,-75,-203,72,-50,-211,35,4,239
9860064,0.97,-0.03,0.08,0.24,-28.04,-9.32,-0.98,68,-81,-248,63,-62,-254,35,4,239
9860093,0.97,-0.03,0.08,0.24,-28.04,-9.32,-0.96,53,-61,-255,40,-52,-259,35,4,239
9860121,0.97,-0.03,0.08,0.24,-28.04,-9.30,-0.94,41,-22,-215,16,-19,-218,35,4,239
9860149,0.97,-0.03,0.08,0.24,-28.04,-9.29,-0.92,37,29,-179,-5,26,-183,35,4,239
9860177,0.97,-0.03,0.08,0.24,-28.03,-9.29,-0.92,30,60,-150,-22,53,-153,35,4,239
9860208,0.97,-0.03,0.08,0.24,-27.94,-9.21,-0.93,37,37,-168,-7,34,-172,35,4,239
9860236,0.97,-0.03,0.08,0.24,-27.94,-9.21,-0.94,37,54,-168,-15,49,-172,35,4,239
9860265,0.97,-0.03,0.08,0.24,-27.93,-9.20,-0.95,37,55,-170,-15,50,-174,35,4,239
9860293,0.97,-0.03,0.08,0.24,-27.93,-9.21,-0.97,41,46,-181,-9,43,-185,35,4,239
9860321,0.97,-0.03,0.08,0.24,-27.91,-9.21,-1.00,44,38,-197,-5,36,-202,35,4,239
9860349,0.97,-0.03,0.08,0.24,-27.91,-9.21,-1.03,47,20,-211,3,20,-216,35,4,239
9860377,0.97,-0.03,0.08,0.24,-27.90,-9.20,-1.06,44,6,-212,7,6,-216,35,4,239
